Timestamp,Percentage Full (clean)
2025-10-30 17:54:00,89.4
2025-10-30 17:57:00,89.4
2025-10-30 18:00:00,89.4
2025-10-30 18:03:00,89.4
2025-10-30 18:06:00,89.4
2025-10-30 18:09:00,89.4
2025-10-30 18:12:00,89.30000000000001
2025-10-30 18:15:00,89.05000000000001
2025-10-30 18:18:00,89.4
2025-10-30 18:21:00,89.35
2025-10-30 18:24:00,89.4
2025-10-30 18:27:00,89.4
2025-10-30 18:30:00,89.25
2025-10-30 18:33:00,89.2
2025-10-30 18:36:00,89.19999999999999
2025-10-30 18:39:00,89.19999999999999
2025-10-30 18:42:00,89.2
2025-10-30 18:45:00,89.25
2025-10-30 18:48:00,89.2
2025-10-30 18:51:00,89.25
2025-10-30 18:54:00,89.3
2025-10-30 18:57:00,89.35
2025-10-30 19:00:00,89.35
2025-10-30 19:03:00,89.25
2025-10-30 19:06:00,89.35
2025-10-30 19:09:00,89.30000000000001
2025-10-30 19:12:00,89.4
2025-10-30 19:15:00,89.15
2025-10-30 19:18:00,89.2
2025-10-30 19:21:00,89.4
2025-10-30 19:24:00,89.3
2025-10-30 19:27:00,89.05000000000001
2025-10-30 19:30:00,89.15
2025-10-30 19:33:00,89.30000000000001
2025-10-30 19:36:00,89.25
2025-10-30 19:39:00,89.2
2025-10-30 19:42:00,89.25
2025-10-30 19:45:00,89.15
2025-10-30 19:48:00,89.25
2025-10-30 19:51:00,89.35
2025-10-30 19:54:00,89.1
2025-10-30 19:57:00,89.1
2025-10-30 20:00:00,89.15
2025-10-30 20:03:00,89.2
2025-10-30 20:06:00,89.05000000000001
2025-10-30 20:09:00,89.05000000000001
2025-10-30 20:12:00,89.25
2025-10-30 20:15:00,89.25
2025-10-30 20:18:00,89.15
2025-10-30 20:21:00,89.35
2025-10-30 20:24:00,89.15
2025-10-30 20:27:00,89.4
2025-10-30 20:30:00,89.4
2025-10-30 20:33:00,89.25
2025-10-30 20:36:00,89.25
2025-10-30 20:39:00,89.25
2025-10-30 20:42:00,88.6
2025-10-30 20:45:00,88.9
2025-10-30 20:48:00,89.3
2025-10-30 20:51:00,89.2
2025-10-30 20:54:00,89.30000000000001
2025-10-30 20:57:00,89.0
2025-10-30 21:00:00,89.2
2025-10-30 21:03:00,89.15
2025-10-30 21:06:00,89.15
2025-10-30 21:09:00,89.05
2025-10-30 21:12:00,88.95
2025-10-30 21:15:00,89.2
2025-10-30 21:18:00,89.25
2025-10-30 21:21:00,89.2
2025-10-30 21:24:00,89.19999999999999
2025-10-30 21:27:00,89.1
2025-10-30 21:30:00,89.35
2025-10-30 21:33:00,89.2
2025-10-30 21:36:00,89.2
2025-10-30 21:39:00,88.80000000000001
2025-10-30 21:42:00,89.1
2025-10-30 21:45:00,88.95
2025-10-30 21:48:00,89.1
2025-10-30 21:51:00,89.0
2025-10-30 21:54:00,88.94999999999999
2025-10-30 21:57:00,88.75
2025-10-30 22:00:00,89.2
2025-10-30 22:03:00,89.0
2025-10-30 22:06:00,89.2
2025-10-30 22:09:00,88.9
2025-10-30 22:12:00,89.2
2025-10-30 22:15:00,88.8
2025-10-30 22:18:00,89.05000000000001
2025-10-30 22:21:00,89.15
2025-10-30 22:24:00,89.0
2025-10-30 22:27:00,89.15
2025-10-30 22:30:00,89.0
2025-10-30 22:33:00,88.9
2025-10-30 22:36:00,89.0
2025-10-30 22:39:00,89.1
2025-10-30 22:42:00,89.05
2025-10-30 22:45:00,88.95
2025-10-30 22:48:00,89.2
2025-10-30 22:51:00,89.1
2025-10-30 22:54:00,89.15
2025-10-30 22:57:00,89.1
2025-10-30 23:00:00,89.05
2025-10-30 23:03:00,89.1
2025-10-30 23:06:00,89.0
2025-10-30 23:09:00,89.05
2025-10-30 23:12:00,89.0
2025-10-30 23:15:00,89.0
2025-10-30 23:18:00,89.05
2025-10-30 23:21:00,89.0
2025-10-30 23:24:00,89.15
2025-10-30 23:27:00,89.2
2025-10-30 23:30:00,89.2
2025-10-30 23:33:00,89.0
2025-10-30 23:36:00,89.0
2025-10-30 23:39:00,89.0
2025-10-30 23:42:00,89.0
2025-10-30 23:45:00,89.0
2025-10-30 23:48:00,89.0
2025-10-30 23:51:00,89.0
2025-10-30 23:54:00,89.0
2025-10-30 23:57:00,89.05
2025-10-31 00:00:00,88.9
2025-10-31 00:03:00,89.0
2025-10-31 00:06:00,89.0
2025-10-31 00:09:00,89.2
2025-10-31 00:12:00,89.1
2025-10-31 00:15:00,89.0
2025-10-31 00:18:00,89.0
2025-10-31 00:21:00,89.05
2025-10-31 00:24:00,89.0
2025-10-31 00:27:00,88.95
2025-10-31 00:30:00,88.85
2025-10-31 00:33:00,88.95
2025-10-31 00:36:00,88.9
2025-10-31 00:39:00,88.9
2025-10-31 00:42:00,89.19999999999999
2025-10-31 00:45:00,89.1
2025-10-31 00:48:00,88.9
2025-10-31 00:51:00,88.7
2025-10-31 00:54:00,89.0
2025-10-31 00:57:00,88.5
2025-10-31 01:00:00,88.9
2025-10-31 01:03:00,88.9
2025-10-31 01:06:00,88.7
2025-10-31 01:09:00,88.80000000000001
2025-10-31 01:12:00,88.95
2025-10-31 01:15:00,89.1
2025-10-31 01:18:00,88.65
2025-10-31 01:21:00,88.9
2025-10-31 01:24:00,88.9
2025-10-31 01:27:00,89.0
2025-10-31 01:30:00,88.95
2025-10-31 01:33:00,89.0
2025-10-31 01:36:00,88.9
2025-10-31 01:39:00,88.8
2025-10-31 01:42:00,88.25
2025-10-31 01:45:00,88.25
2025-10-31 01:48:00,88.45
2025-10-31 01:51:00,88.8
2025-10-31 01:54:00,87.65
2025-10-31 01:57:00,88.4
2025-10-31 02:00:00,87.95
2025-10-31 02:03:00,88.8
2025-10-31 02:06:00,89.05
2025-10-31 02:09:00,88.05000000000001
2025-10-31 02:12:00,87.5
2025-10-31 02:15:00,87.71666666666665
2025-10-31 02:18:00,87.6
2025-10-31 02:21:00,88.75
2025-10-31 02:24:00,88.95
2025-10-31 02:27:00,88.6
2025-10-31 02:30:00,88.6
2025-10-31 02:33:00,88.95
2025-10-31 02:36:00,88.7
2025-10-31 02:39:00,88.6
2025-10-31 02:42:00,88.35
2025-10-31 02:45:00,88.2
2025-10-31 02:48:00,87.8
2025-10-31 02:51:00,88.8
2025-10-31 02:54:00,88.25
2025-10-31 02:57:00,87.6
2025-10-31 03:00:00,87.6
2025-10-31 03:03:00,88.3
2025-10-31 03:06:00,88.9
2025-10-31 03:09:00,88.85
2025-10-31 03:12:00,88.6
2025-10-31 03:15:00,88.0
2025-10-31 03:18:00,88.7
2025-10-31 03:21:00,87.95
2025-10-31 03:24:00,87.44999999999999
2025-10-31 03:27:00,87.80000000000001
2025-10-31 03:30:00,88.3
2025-10-31 03:33:00,88.25
2025-10-31 03:36:00,87.4
2025-10-31 03:39:00,87.65
2025-10-31 03:42:00,88.25
2025-10-31 03:45:00,88.85
2025-10-31 03:48:00,88.6
2025-10-31 03:51:00,88.2
2025-10-31 03:54:00,87.80000000000001
2025-10-31 03:57:00,87.15
2025-10-31 04:00:00,87.6
2025-10-31 04:03:00,88.65
2025-10-31 04:06:00,88.25
2025-10-31 04:09:00,87.30000000000001
2025-10-31 04:12:00,87.6
2025-10-31 04:15:00,87.8
2025-10-31 04:18:00,88.05000000000001
2025-10-31 04:21:00,88.5
2025-10-31 04:24:00,88.5
2025-10-31 04:27:00,88.1
2025-10-31 04:30:00,87.05000000000001
2025-10-31 04:33:00,87.85
2025-10-31 04:36:00,87.95
2025-10-31 04:39:00,87.25
2025-10-31 04:42:00,87.80000000000001
2025-10-31 04:45:00,87.80000000000001
2025-10-31 04:48:00,87.80000000000001
2025-10-31 04:51:00,88.19999999999999
2025-10-31 04:54:00,87.85
2025-10-31 04:57:00,87.7
2025-10-31 05:00:00,87.65
2025-10-31 05:03:00,87.05
2025-10-31 05:06:00,87.8
2025-10-31 05:09:00,87.9
2025-10-31 05:12:00,87.75
2025-10-31 05:15:00,87.8
2025-10-31 05:18:00,87.75
2025-10-31 05:21:00,87.95
2025-10-31 05:24:00,88.0
2025-10-31 05:27:00,87.9
2025-10-31 05:30:00,87.95
2025-10-31 05:33:00,88.15
2025-10-31 05:36:00,87.95
2025-10-31 05:39:00,87.95
2025-10-31 05:42:00,87.9
2025-10-31 05:45:00,87.85
2025-10-31 05:48:00,87.7
2025-10-31 05:51:00,87.65
2025-10-31 05:54:00,87.75
2025-10-31 05:57:00,87.7
2025-10-31 06:00:00,87.85
2025-10-31 06:03:00,87.5
2025-10-31 06:06:00,87.65
2025-10-31 06:09:00,88.0
2025-10-31 06:12:00,87.7
2025-10-31 06:15:00,87.7
2025-10-31 06:18:00,87.6
2025-10-31 06:21:00,87.80000000000001
2025-10-31 06:24:00,87.80000000000001
2025-10-31 06:27:00,87.7
2025-10-31 06:30:00,87.7
2025-10-31 06:33:00,87.65
2025-10-31 06:36:00,87.7
2025-10-31 06:39:00,87.65
2025-10-31 06:42:00,87.6
2025-10-31 06:45:00,87.7
2025-10-31 06:48:00,87.6
2025-10-31 06:51:00,87.7
2025-10-31 06:54:00,87.75
2025-10-31 06:57:00,87.55
2025-10-31 07:00:00,87.7
2025-10-31 07:03:00,87.55
2025-10-31 07:06:00,87.6
2025-10-31 07:09:00,87.5
2025-10-31 07:12:00,87.6
2025-10-31 07:15:00,87.6
2025-10-31 07:18:00,87.65
2025-10-31 07:21:00,87.7
2025-10-31 07:24:00,87.6
2025-10-31 07:27:00,87.69999999999999
2025-10-31 07:30:00,87.7
2025-10-31 07:33:00,87.5
2025-10-31 07:36:00,87.7
2025-10-31 07:39:00,87.6
2025-10-31 07:42:00,87.3
2025-10-31 07:45:00,87.55
2025-10-31 07:48:00,87.55
2025-10-31 07:51:00,87.6
2025-10-31 07:54:00,87.6
2025-10-31 07:57:00,87.55
2025-10-31 08:00:00,87.55
2025-10-31 08:03:00,87.55
2025-10-31 08:06:00,87.85
2025-10-31 08:09:00,87.4
2025-10-31 08:12:00,87.6
2025-10-31 08:15:00,87.45
2025-10-31 08:18:00,87.45
2025-10-31 08:21:00,87.6
2025-10-31 08:24:00,87.35
2025-10-31 08:27:00,87.45
2025-10-31 08:30:00,87.55
2025-10-31 08:33:00,87.6
2025-10-31 08:36:00,87.45
2025-10-31 08:39:00,87.55000000000001
2025-10-31 08:42:00,87.7
2025-10-31 08:45:00,87.6
2025-10-31 08:48:00,87.4
2025-10-31 08:51:00,87.35
2025-10-31 08:54:00,87.6
2025-10-31 08:57:00,87.6
2025-10-31 09:00:00,87.65
2025-10-31 09:03:00,87.6
2025-10-31 09:06:00,87.6
2025-10-31 09:09:00,87.7
2025-10-31 09:12:00,87.65
2025-10-31 09:15:00,87.85
2025-10-31 09:18:00,87.65
2025-10-31 09:21:00,87.65
2025-10-31 09:24:00,87.45
2025-10-31 09:27:00,87.8
2025-10-31 09:30:00,87.6
2025-10-31 09:33:00,87.69999999999999
2025-10-31 09:36:00,87.65
2025-10-31 09:39:00,87.65
2025-10-31 09:42:00,87.6
2025-10-31 09:45:00,87.7
2025-10-31 09:48:00,87.6
2025-10-31 09:51:00,87.7
2025-10-31 09:54:00,87.7
2025-10-31 09:57:00,87.75
2025-10-31 10:00:00,87.55
2025-10-31 10:03:00,87.7
2025-10-31 10:06:00,87.6
2025-10-31 10:09:00,87.9
2025-10-31 10:12:00,87.5
2025-10-31 10:15:00,87.80000000000001
2025-10-31 10:18:00,87.9
2025-10-31 10:21:00,88.0
2025-10-31 10:24:00,88.0
2025-10-31 10:27:00,88.0
2025-10-31 10:30:00,88.0
2025-10-31 10:33:00,88.0
2025-10-31 10:36:00,88.0
2025-10-31 10:39:00,88.45
2025-10-31 10:42:00,88.3
2025-10-31 10:45:00,88.5
2025-10-31 10:48:00,88.80000000000001
2025-10-31 10:51:00,88.80000000000001
2025-10-31 10:54:00,88.7
2025-10-31 10:57:00,88.9
2025-10-31 11:00:00,88.8
2025-10-31 11:03:00,88.9
2025-10-31 11:06:00,88.85
2025-10-31 11:09:00,88.95
2025-10-31 11:12:00,88.80000000000001
2025-10-31 11:15:00,88.9
2025-10-31 11:18:00,88.9
2025-10-31 11:21:00,89.0
2025-10-31 11:24:00,89.0
2025-10-31 11:27:00,88.95
2025-10-31 11:30:00,89.1
2025-10-31 11:33:00,89.2
2025-10-31 11:36:00,89.25
2025-10-31 11:39:00,89.25
2025-10-31 11:42:00,89.25
2025-10-31 11:45:00,89.4
2025-10-31 11:48:00,89.4
2025-10-31 11:51:00,89.5
2025-10-31 11:54:00,89.75
2025-10-31 11:57:00,89.75
2025-10-31 12:00:00,89.75
2025-10-31 12:03:00,89.8
2025-10-31 12:06:00,89.75
2025-10-31 12:09:00,89.9
2025-10-31 12:12:00,89.9
2025-10-31 12:15:00,90.0
2025-10-31 12:18:00,90.05
2025-10-31 12:21:00,90.2
2025-10-31 12:24:00,90.25
2025-10-31 12:27:00,90.15
2025-10-31 12:30:00,90.25
2025-10-31 12:33:00,90.5
2025-10-31 12:36:00,90.4
2025-10-31 12:39:00,90.3
2025-10-31 12:42:00,90.35
2025-10-31 12:45:00,90.2
2025-10-31 12:48:00,90.3
2025-10-31 12:51:00,90.05
2025-10-31 12:54:00,89.6
2025-10-31 12:57:00,90.7
2025-10-31 13:00:00,90.6
2025-10-31 13:03:00,89.65
2025-10-31 13:06:00,89.55000000000001
2025-10-31 13:09:00,90.15
2025-10-31 13:12:00,89.85
2025-10-31 13:15:00,90.1
2025-10-31 13:18:00,89.9
2025-10-31 13:21:00,90.1
2025-10-31 13:24:00,90.3
2025-10-31 13:27:00,90.7
2025-10-31 13:30:00,91.19999999999999
2025-10-31 13:33:00,91.4
2025-10-31 13:36:00,91.3
2025-10-31 13:39:00,90.7
2025-10-31 13:42:00,91.35
2025-10-31 13:45:00,91.2
2025-10-31 13:48:00,91.5
2025-10-31 13:51:00,90.7
2025-10-31 13:54:00,91.4
2025-10-31 13:57:00,91.4
2025-10-31 14:00:00,91.2
2025-10-31 14:03:00,91.6
2025-10-31 14:06:00,91.25
2025-10-31 14:09:00,90.7
2025-10-31 14:12:00,91.0
2025-10-31 14:15:00,90.7
2025-10-31 14:18:00,91.1
2025-10-31 14:21:00,91.3
2025-10-31 14:24:00,91.25
2025-10-31 14:27:00,91.45
2025-10-31 14:30:00,91.1
2025-10-31 14:33:00,91.19999999999999
2025-10-31 14:36:00,90.7
2025-10-31 14:39:00,90.7
2025-10-31 14:42:00,91.3
2025-10-31 14:45:00,91.0
2025-10-31 14:48:00,91.19999999999999
2025-10-31 14:51:00,90.5
2025-10-31 14:54:00,90.75
2025-10-31 14:57:00,90.9
2025-10-31 15:00:00,90.7
2025-10-31 15:03:00,90.5
2025-10-31 15:06:00,91.5
2025-10-31 15:09:00,91.19999999999999
2025-10-31 15:12:00,91.1
2025-10-31 15:15:00,90.7
2025-10-31 15:18:00,91.3
2025-10-31 15:21:00,91.19999999999999
2025-10-31 15:24:00,90.4
2025-10-31 15:27:00,90.9
2025-10-31 15:30:00,91.35
2025-10-31 15:33:00,90.95
2025-10-31 15:36:00,91.1
2025-10-31 15:39:00,90.7
2025-10-31 15:42:00,91.0
2025-10-31 15:45:00,91.0
2025-10-31 15:48:00,90.8
2025-10-31 15:51:00,90.5
2025-10-31 15:54:00,90.7
2025-10-31 15:57:00,90.5
2025-10-31 16:00:00,91.3
2025-10-31 16:03:00,90.9
2025-10-31 16:06:00,91.19999999999999
2025-10-31 16:09:00,91.1
2025-10-31 16:12:00,91.2
2025-10-31 16:15:00,90.7
2025-10-31 16:18:00,90.9
2025-10-31 16:21:00,90.85
2025-10-31 16:24:00,90.7
2025-10-31 16:27:00,91.15
2025-10-31 16:30:00,91.15
2025-10-31 16:33:00,90.95
2025-10-31 16:36:00,90.45
2025-10-31 16:39:00,90.7
2025-10-31 16:42:00,91.1
2025-10-31 16:45:00,90.6
2025-10-31 16:48:00,90.55
2025-10-31 16:51:00,90.75
2025-10-31 16:54:00,90.6
2025-10-31 16:57:00,91.1
2025-10-31 17:00:00,91.1
2025-10-31 17:03:00,91.1
2025-10-31 17:06:00,90.5
2025-10-31 17:09:00,90.6
2025-10-31 17:12:00,90.7
2025-10-31 17:15:00,90.5
2025-10-31 17:18:00,90.7
2025-10-31 17:21:00,90.65
2025-10-31 17:24:00,90.6
2025-10-31 17:27:00,90.65
2025-10-31 17:30:00,90.7
2025-10-31 17:33:00,90.6
2025-10-31 17:36:00,90.5
2025-10-31 17:39:00,90.6
2025-10-31 17:42:00,90.6
2025-10-31 17:45:00,90.7
2025-10-31 17:48:00,90.55
2025-10-31 17:51:00,90.45
2025-10-31 17:54:00,90.5
2025-10-31 17:57:00,90.55000000000001
2025-10-31 18:00:00,90.7
2025-10-31 18:03:00,90.5
2025-10-31 18:06:00,90.6
2025-10-31 18:09:00,90.5
2025-10-31 18:12:00,90.7
2025-10-31 18:15:00,90.6
2025-10-31 18:18:00,90.6
2025-10-31 18:21:00,90.6
2025-10-31 18:24:00,90.55
2025-10-31 18:27:00,90.65
2025-10-31 18:30:00,90.65
2025-10-31 18:33:00,90.7
2025-10-31 18:36:00,90.45
2025-10-31 18:39:00,90.5
2025-10-31 18:42:00,90.5
2025-10-31 18:45:00,90.55
2025-10-31 18:48:00,90.5
2025-10-31 18:51:00,90.7
2025-10-31 18:54:00,90.7
2025-10-31 18:57:00,90.45
2025-10-31 19:00:00,90.5
2025-10-31 19:03:00,90.45
2025-10-31 19:06:00,90.6
2025-10-31 19:09:00,90.7
2025-10-31 19:12:00,90.6
2025-10-31 19:15:00,90.5
2025-10-31 19:18:00,90.5
2025-10-31 19:21:00,90.55
2025-10-31 19:24:00,90.7
2025-10-31 19:27:00,90.6
2025-10-31 19:30:00,90.7
2025-10-31 19:33:00,90.6
2025-10-31 19:36:00,90.45
2025-10-31 19:39:00,90.9
2025-10-31 19:42:00,90.6
2025-10-31 19:45:00,90.45
2025-10-31 19:48:00,90.25
2025-10-31 19:51:00,90.25
2025-10-31 19:54:00,90.5
2025-10-31 19:57:00,90.45
2025-10-31 20:00:00,90.5
2025-10-31 20:03:00,90.35
2025-10-31 20:06:00,90.45
2025-10-31 20:09:00,90.5
2025-10-31 20:12:00,89.85
2025-10-31 20:15:00,90.05000000000001
2025-10-31 20:18:00,90.6
2025-10-31 20:21:00,90.08749999999999
2025-10-31 20:24:00,89.5
2025-10-31 20:27:00,90.2
2025-10-31 20:30:00,90.19999999999999
2025-10-31 20:33:00,89.3
2025-10-31 20:36:00,89.51249999999999
2025-10-31 20:39:00,89.65
2025-10-31 20:42:00,88.9
2025-10-31 20:45:00,89.45
2025-10-31 20:48:00,89.80000000000001
2025-10-31 20:51:00,90.5
2025-10-31 20:54:00,90.3
2025-10-31 20:57:00,90.5
2025-10-31 21:00:00,90.45
2025-10-31 21:03:00,90.25
2025-10-31 21:06:00,90.45
2025-10-31 21:09:00,90.30000000000001
2025-10-31 21:12:00,90.8
2025-10-31 21:15:00,90.55
2025-10-31 21:18:00,90.35
2025-10-31 21:21:00,90.25
2025-10-31 21:24:00,90.4
2025-10-31 21:27:00,90.5
2025-10-31 21:30:00,90.4
2025-10-31 21:33:00,90.25
2025-10-31 21:36:00,90.05
2025-10-31 21:39:00,90.5
2025-10-31 21:42:00,90.55
2025-10-31 21:45:00,90.3
2025-10-31 21:48:00,90.35
2025-10-31 21:51:00,90.35
2025-10-31 21:54:00,90.3
2025-10-31 21:57:00,90.45
2025-10-31 22:00:00,90.45
2025-10-31 22:03:00,90.25
2025-10-31 22:06:00,90.3
2025-10-31 22:09:00,90.55
2025-10-31 22:12:00,90.4
2025-10-31 22:15:00,90.45
2025-10-31 22:18:00,90.1
2025-10-31 22:21:00,90.3
2025-10-31 22:24:00,90.3
2025-10-31 22:27:00,90.2
2025-10-31 22:30:00,90.35
2025-10-31 22:33:00,90.3
2025-10-31 22:36:00,90.4
2025-10-31 22:39:00,90.25
2025-10-31 22:42:00,90.3
2025-10-31 22:45:00,90.6
2025-10-31 22:48:00,90.4
2025-10-31 22:51:00,90.5
2025-10-31 22:54:00,90.55
2025-10-31 22:57:00,90.35
2025-10-31 23:00:00,90.3
2025-10-31 23:03:00,90.15
2025-10-31 23:06:00,90.5
2025-10-31 23:09:00,90.35
2025-10-31 23:12:00,90.25
2025-10-31 23:15:00,90.3
2025-10-31 23:18:00,90.25
2025-10-31 23:21:00,90.4
2025-10-31 23:24:00,90.25
2025-10-31 23:27:00,90.05
2025-10-31 23:30:00,90.0
2025-10-31 23:33:00,90.25
2025-10-31 23:36:00,90.05000000000001
2025-10-31 23:39:00,90.19999999999999
2025-10-31 23:42:00,89.94999999999999
2025-10-31 23:45:00,90.2
2025-10-31 23:48:00,90.3
2025-10-31 23:51:00,90.3
2025-10-31 23:54:00,90.30000000000001
2025-10-31 23:57:00,90.05
2025-11-01 00:00:00,90.2
2025-11-01 00:03:00,90.2
2025-11-01 00:06:00,89.25
2025-11-01 00:09:00,88.65
2025-11-01 00:12:00,89.10000000000001
2025-11-01 00:15:00,89.4
2025-11-01 00:18:00,90.25
2025-11-01 00:21:00,89.89999999999999
2025-11-01 00:24:00,90.05
2025-11-01 00:27:00,89.0
2025-11-01 00:30:00,88.5
2025-11-01 00:33:00,89.69999999999999
2025-11-01 00:36:00,90.30000000000001
2025-11-01 00:39:00,90.2
2025-11-01 00:42:00,90.2
2025-11-01 00:45:00,90.30000000000001
2025-11-01 00:48:00,90.25
2025-11-01 00:51:00,90.1
2025-11-01 00:54:00,89.5
2025-11-01 00:57:00,89.30000000000001
2025-11-01 01:00:00,89.15
2025-11-01 01:03:00,89.15
2025-11-01 01:06:00,89.35
2025-11-01 01:09:00,89.9
2025-11-01 01:12:00,90.15
2025-11-01 01:15:00,89.25
2025-11-01 01:18:00,88.6
2025-11-01 01:21:00,88.30000000000001
2025-11-01 01:24:00,89.5
2025-11-01 01:27:00,89.35
2025-11-01 01:30:00,90.25
2025-11-01 01:33:00,90.15
2025-11-01 01:36:00,89.65
2025-11-01 01:39:00,90.15
2025-11-01 01:42:00,90.25
2025-11-01 01:45:00,90.25
2025-11-01 01:48:00,90.05
2025-11-01 01:51:00,90.25
2025-11-01 01:54:00,90.19999999999999
2025-11-01 01:57:00,90.2
2025-11-01 02:00:00,90.2
2025-11-01 02:03:00,90.2
2025-11-01 02:06:00,90.2
2025-11-01 02:09:00,90.2
2025-11-01 02:12:00,90.2
2025-11-01 02:15:00,90.2
2025-11-01 02:18:00,90.2
2025-11-01 02:21:00,90.1
2025-11-01 02:24:00,90.2
2025-11-01 02:27:00,90.2
2025-11-01 02:30:00,90.15
2025-11-01 02:33:00,90.2
2025-11-01 02:36:00,90.0
2025-11-01 02:39:00,90.15
2025-11-01 02:42:00,90.2
2025-11-01 02:45:00,89.94999999999999
2025-11-01 02:48:00,90.15
2025-11-01 02:51:00,90.2
2025-11-01 02:54:00,90.0
2025-11-01 02:57:00,90.2
2025-11-01 03:00:00,90.2
2025-11-01 03:03:00,90.35
2025-11-01 03:06:00,90.15
2025-11-01 03:09:00,90.2
2025-11-01 03:12:00,90.2
2025-11-01 03:15:00,90.2
2025-11-01 03:18:00,90.1
2025-11-01 03:21:00,90.0
2025-11-01 03:24:00,90.1
2025-11-01 03:27:00,90.05
2025-11-01 03:30:00,90.2
2025-11-01 03:33:00,89.85
2025-11-01 03:36:00,90.1
2025-11-01 03:39:00,90.2
2025-11-01 03:42:00,90.05
2025-11-01 03:45:00,90.2
2025-11-01 03:48:00,89.95
2025-11-01 03:51:00,90.05000000000001
2025-11-01 03:54:00,90.15
2025-11-01 03:57:00,89.8
2025-11-01 04:00:00,90.2
2025-11-01 04:03:00,90.0
2025-11-01 04:06:00,90.0
2025-11-01 04:09:00,90.05
2025-11-01 04:12:00,90.19999999999999
2025-11-01 04:15:00,90.0
2025-11-01 04:18:00,89.9
2025-11-01 04:21:00,89.85
2025-11-01 04:24:00,90.0
2025-11-01 04:27:00,90.0
2025-11-01 04:30:00,89.5
2025-11-01 04:33:00,89.6
2025-11-01 04:36:00,89.85
2025-11-01 04:39:00,90.0
2025-11-01 04:42:00,89.85
2025-11-01 04:45:00,89.95
2025-11-01 04:48:00,89.5
2025-11-01 04:51:00,89.8
2025-11-01 04:54:00,89.9
2025-11-01 04:57:00,89.8
2025-11-01 05:00:00,89.8
2025-11-01 05:03:00,89.8
2025-11-01 05:06:00,89.8
2025-11-01 05:09:00,89.8
2025-11-01 05:12:00,89.8
2025-11-01 05:15:00,89.8
2025-11-01 05:18:00,89.8
2025-11-01 05:21:00,89.8
2025-11-01 05:24:00,89.75
2025-11-01 05:27:00,89.8
2025-11-01 05:30:00,89.8
2025-11-01 05:33:00,89.75
2025-11-01 05:36:00,89.85
2025-11-01 05:39:00,89.85
2025-11-01 05:42:00,89.75
2025-11-01 05:45:00,89.8
2025-11-01 05:48:00,89.8
2025-11-01 05:51:00,89.6
2025-11-01 05:54:00,89.85
2025-11-01 05:57:00,89.6
2025-11-01 06:00:00,89.7
2025-11-01 06:03:00,89.75
2025-11-01 06:06:00,89.6
2025-11-01 06:09:00,89.8
2025-11-01 06:12:00,89.4
2025-11-01 06:15:00,89.4
2025-11-01 06:18:00,89.4
2025-11-01 06:21:00,89.55000000000001
2025-11-01 06:24:00,89.5
2025-11-01 06:27:00,89.7
2025-11-01 06:30:00,89.30000000000001
2025-11-01 06:33:00,89.4
2025-11-01 06:36:00,89.55000000000001
2025-11-01 06:39:00,89.55000000000001
2025-11-01 06:42:00,89.35
2025-11-01 06:45:00,89.25
2025-11-01 06:48:00,89.55000000000001
2025-11-01 06:51:00,89.30000000000001
2025-11-01 06:54:00,89.7
2025-11-01 06:57:00,89.5
2025-11-01 07:00:00,89.35
2025-11-01 07:03:00,89.4
2025-11-01 07:06:00,89.45
2025-11-01 07:09:00,89.55000000000001
2025-11-01 07:12:00,89.55000000000001
2025-11-01 07:15:00,89.4
2025-11-01 07:18:00,89.45
2025-11-01 07:21:00,89.55000000000001
2025-11-01 07:24:00,89.55000000000001
2025-11-01 07:27:00,89.7
2025-11-01 07:30:00,89.2
2025-11-01 07:33:00,89.4
2025-11-01 07:36:00,89.7
2025-11-01 07:39:00,89.6
2025-11-01 07:42:00,89.4
2025-11-01 07:45:00,89.25
2025-11-01 07:48:00,89.35
2025-11-01 07:51:00,89.30000000000001
2025-11-01 07:54:00,89.5
2025-11-01 07:57:00,89.55000000000001
2025-11-01 08:00:00,89.4
2025-11-01 08:03:00,89.5
2025-11-01 08:06:00,89.30000000000001
2025-11-01 08:09:00,89.05
2025-11-01 08:12:00,89.0
2025-11-01 08:15:00,88.15
2025-11-01 08:18:00,88.88750000000002
2025-11-01 08:21:00,89.05000000000001
2025-11-01 08:24:00,89.35
2025-11-01 08:27:00,89.05000000000001
2025-11-01 08:30:00,88.7
2025-11-01 08:33:00,89.1
2025-11-01 08:36:00,88.35
2025-11-01 08:39:00,89.4
2025-11-01 08:42:00,88.65
2025-11-01 08:45:00,89.30000000000001
2025-11-01 08:48:00,89.25
2025-11-01 08:51:00,88.85
2025-11-01 08:54:00,88.9
2025-11-01 08:57:00,88.45
2025-11-01 09:00:00,89.30000000000001
2025-11-01 09:03:00,88.30000000000001
2025-11-01 09:06:00,88.7
2025-11-01 09:09:00,89.25
2025-11-01 09:12:00,88.65
2025-11-01 09:15:00,89.05000000000001
2025-11-01 09:18:00,88.30000000000001
2025-11-01 09:21:00,89.25
2025-11-01 09:24:00,88.30000000000001
2025-11-01 09:27:00,88.30000000000001
2025-11-01 09:30:00,88.65
2025-11-01 09:33:00,88.45
2025-11-01 09:36:00,88.7
2025-11-01 09:39:00,88.65
2025-11-01 09:42:00,88.25
2025-11-01 09:45:00,88.65
2025-11-01 09:48:00,88.80000000000001
2025-11-01 09:51:00,88.75
2025-11-01 09:54:00,88.7
